"","SRR7624381","SRR7624384","SRR7624386"
"chr4:44555211-44555781",392.236666666667,251.826666666667,247.666666666667
"chr4:44557899-44558753",462.24,385.246666666667,463.893333333333
"chr4:44663799-44664916",795.426666666667,470.886666666667,759.22
"chr4:44703262-44704608",971.333333333333,669.913333333333,947.306666666667
"chr4:44711604-44712414",320.49,247.326666666667,576.02
"chr4:44755722-44757518",3572.79333333333,3201.76,3239.77333333333
"chr4:44953006-44954088",1110.39333333333,1098.96666666667,798.033333333333
"chr4:44958795-44959785",332.686666666667,387.673333333333,368.28
"chr4:44981230-44982452",1734.79333333333,1293.01333333333,1375.14
"chr4:44994458-44995414",326.146666666667,361.033333333333,349.34
"chr4:45011315-45012432",2030.02,2060.44666666667,1783.77333333333
"chr4:45012706-45013611",1977.02,1905.24666666667,1873.34
"chr4:45018451-45019640",1592.26,1808.13333333333,1751.76666666667
"chr4:45083660-45085154",1601.38666666667,1533.29333333333,1374.42
"chr4:45106376-45108245",3412.95333333333,3533.56333333333,3914.94
"chr4:45184328-45185588",947.026666666667,764.493333333333,1040.06
"chr4:45297003-45297980",1201.52666666667,1111.2,858.753333333333
"chr4:45319657-45320924",1760.52,1708.04,1866.52666666667
"chr4:45341674-45343201",2427.28,2655.52666666667,2484.02666666667
"chr4:45399193-45400233",338.493333333333,409.173333333333,389.613333333333
"chr4:45407738-45409436",2222.1,2435.04,2570.18
"chr4:45489133-45489997",315.406666666667,441.226666666667,434.986666666667
"chr4:45490326-45491086",290.52,415.16,456.163333333333
"chr4:45528647-45531300",2381.61333333333,2970.12333333333,4401.09333333333
"chr4:45530868-45531284",610.76,589.38,673.246666666667
"chr4:45591014-45592184",572.456666666667,408.726666666667,534.046666666667
"chr4:45763588-45765847",471.1,830.06,1221.51333333333
"chr4:45770340-45771165",350.456666666667,344.52,398.763333333333
"chr4:45798996-45799604",465.41,471.4,408.9
"chr4:45819107-45820160",413.786666666667,352.326666666667,347.446666666667
"chr4:45826164-45827181",854.653333333333,863.953333333333,923.55
"chr4:45972012-45973076",830.03,924.09,1080.74666666667
"chr4:46038857-46039805",838.96,528.586666666667,773.64
"chr4:46137623-46139688",3681.84666666667,2980.2,3043.1
"chr4:46195612-46196654",1295.26,1270.01666666667,1244
"chr4:46304735-46305671",1165.64,1199.2,1221.62
"chr4:46343367-46345253",1036.39333333333,715.646666666667,1131.42666666667
"chr4:46371095-46371756",321.7,245.68,403.786666666667
"chr4:46374637-46375250",463.806666666667,404.006666666667,425.653333333333
"chr4:46388784-46390449",1933.72333333333,1610.38,2010.46
"chr4:46450575-46451724",1943.94666666667,2473.46,2613.08
"chr4:46451809-46452142",593.76,685.733333333333,718.953333333333
"chr4:46452228-46454003",1991.34,2738.58666666667,3024.80666666667
"chr4:46474123-46475248",286.82,431.12,383.833333333333
"chr4:46489144-46490299",1816.97333333333,1945.11333333333,1795.83333333333
"chr4:46506589-46508135",973.266666666667,1041.89333333333,1211.38666666667
"chr4:46527160-46527820",263.546666666667,271.576666666667,419.83
"chr4:46535455-46536432",598.12,564.293333333333,786.566666666667
"chr4:46601090-46602345",938.71,797.126666666667,1099.62333333333
"chr4:46601933-46602327",414.116666666667,390.763333333333,429.5
"chr4:46620283-46621116",323.313333333333,383.886666666667,452.333333333333
"chr4:46649452-46651109",2697.4,2526.46666666667,2367.98
"chr4:46664203-46665348",630.16,695.253333333333,623.026666666667
"chr4:46991084-46992315",573.473333333333,390.466666666667,646.48
"chr4:47056552-47057870",761.76,550.373333333333,644.653333333333
"chr4:47057366-47057801",397.7,250.213333333333,310.916666666667
"chr4:47091612-47092818",1229.94,910.153333333333,935.313333333333
"chr4:47207930-47208967",766.806666666667,550.473333333333,697.646666666667
"chr4:47352334-47354327",2249.66,2360.52666666667,2483.88666666667
"chr4:47437384-47438245",531.353333333333,325.12,423.023333333333
"chr4:47473414-47475603",4310.86,3688.79333333333,3603.44666666667
"chr4:48042647-48043766",1678.92666666667,1423.14666666667,1491.73333333333
"chr4:48044587-48045967",2042.95,1278.06,1138.65333333333
"chr4:48124497-48125600",911.68,944.12,910.546666666667
"chr4:48278590-48280428",3920.02,3384.52666666667,3279.15333333333
"chr4:48471763-48473537",3496.8,3461.30666666667,3378.27333333333
"chr4:48490814-48491867",441.11,541.973333333333,556.823333333333
"chr4:48539718-48540386",923.86,1036.51333333333,895.38
"chr4:48540470-48542152",1428.33333333333,2126.29333333333,1900.68
"chr4:48542581-48543133",280.886666666667,580.283333333333,348.816666666667
"chr4:48552283-48553068",340.67,525.406666666667,380.556666666667
"chr4:48559684-48561159",332.92,580.12,405.86
"chr4:48584478-48587022",4132.48666666667,5068.66,4880.65333333333
"chr4:48622508-48623633",500.653333333333,465.34,332.26
"chr4:49058793-49060278",1313.06666666667,1019.37333333333,892.26
"chr4:49466299-49467683",711.526666666667,738.413333333333,756.506666666667
"chr4:49519845-49521811",3144.75333333333,2573.31333333333,2755.76666666667
"chr4:49596753-49598052",1214.21333333333,973.72,1265.94666666667
"chr4:49631280-49632966",3075.18666666667,2367.98,2322.04
"chr4:49844505-49846035",819.966666666667,594.126666666667,859.833333333333
"chr4:52438416-52440543",3875.32666666667,3485.16,3306.93333333333
"chr4:53011448-53012950",2142.82,1771.16,1482.73333333333
"chr4:53158722-53160263",1283.44,830.113333333333,770.07
"chr4:53165270-53166401",611.566666666667,470.34,338.82
"chr4:53196074-53197207",585.066666666667,459.883333333333,346.486666666667
"chr4:53217487-53218420",640.98,519.726666666667,569.263333333333
"chr4:53326609-53327558",414.666666666667,247.033333333333,241.09
"chr4:53392650-53393398",444.713333333333,429.06,352.4
"chr4:53439421-53441631",3481.85333333333,3975.44,3115.03333333333
"chr4:53440663-53441674",2028.46666666667,2303.08666666667,1619.05333333333
"chr4:53462594-53463173",329.46,382.92,291.746666666667
"chr4:53466089-53467205",443.326666666667,457.843333333333,288.8
"chr4:53630982-53632252",2055.99333333333,1978.68,1765.14666666667
"chr4:53667994-53668587",373.366666666667,363.753333333333,380.903333333333
"chr4:53713651-53715102",2800.12,2611.45333333333,2234.92666666667
"chr4:53779118-53780515",1050.47333333333,816.9,939.146666666667
"chr4:53825847-53827068",2099.62666666667,2093.92666666667,1691.22666666667
"chr4:53839925-53840913",314.206666666667,410.293333333333,225.503333333333
"chr4:53863940-53865210",333.783333333333,507.68,404.266666666667
"chr4:53950429-53951367",225.206666666667,427.263333333333,281.606666666667
"chr4:54073173-54074510",336.7,643.306666666667,334.92
"chr4:54820862-54821551",355.233333333333,342.74,366.786666666667
"chr4:54932225-54933220",251.63,351.153333333333,256.013333333333
"chr4:54944850-54946389",1448.75333333333,2498.7,2488.77333333333
"chr4:54946893-54949459",1730.41333333333,3582.34,3228.2
"chr4:54948582-54949422",761.826666666667,1395.15333333333,1042.23333333333
"chr4:54966026-54966810",306.54,446.56,291.82
"chr4:54972949-54973988",278.84,395.02,313.523333333333
"chr4:54980018-54980909",239.426666666667,391.406666666667,257.96
"chr4:54992153-54992966",279.413333333333,429.133333333333,349.276666666667
"chr4:55005211-55006166",462.326666666667,558.843333333333,332.94
"chr4:55012858-55013664",293.8,447.053333333333,271.35
"chr4:55049598-55050664",459.78,598.033333333333,351.266666666667
"chr4:55105718-55106809",361.426666666667,321.04,451.933333333333
"chr4:55136369-55137430",309.033333333333,441.193333333333,446.186666666667
"chr4:55294245-55295001",394.623333333333,277.553333333333,285.216666666667
"chr4:55349012-55349668",757.223333333333,908.48,925.886666666667
"chr4:55349972-55351639",4688.24666666667,4618.70666666667,4505.67333333333
"chr4:55365404-55366038",235.833333333333,368.596666666667,279.6
"chr4:55398348-55399330",588.72,493.44,409.533333333333
"chr4:55463547-55464274",393.806666666667,366.53,272.46
"chr4:55464534-55465237",370.57,356.886666666667,258.673333333333
"chr4:55480156-55481420",825.743333333333,820.72,496.413333333333
"chr4:55514436-55515544",688.29,617.306666666667,692.866666666667
"chr4:55528133-55528469",775.453333333333,338.39,213.266666666667
"chr4:55529530-55532458",7766.42,4939.65333333333,2120.46
"chr4:55531562-55533463",4060.22666666667,3416.67333333333,2300.02666666667
"chr4:55532788-55533559",1602.57333333333,1403.93333333333,951.233333333333
"chr4:55650864-55652001",663.026666666667,507.88,668.38
"chr4:56801384-56803193",4285.34666666667,3894.15333333333,3962.1
"chr4:56845470-56846387",397.096666666667,550.44,743.24
"chr4:56858433-56859483",268.713333333333,371.806666666667,238.386666666667
"chr4:56864237-56865411",1616.53333333333,1877.56,1923.92
"chr4:56893942-56894746",312.1,383.773333333333,253.46
"chr4:56931518-56932229",257.94,456.933333333333,352.866666666667
"chr4:56937099-56937669",258.003333333333,396.653333333333,297.013333333333
"chr4:56940603-56940933",200.686666666667,340.426666666667,270.92
"chr4:56945642-56947546",3271.15333333333,4207.07333333333,3530.93333333333
"chr4:56952951-56953665",357.873333333333,433.793333333333,316.206666666667
"chr4:56989463-56990713",886.513333333333,911.793333333333,898.853333333333
"chr4:57141667-57143081",1701.90666666667,994.786666666667,781.266666666667
"chr4:57143295-57143955",367.046666666667,505.806666666667,591.636666666667
"chr4:57162794-57163427",452.083333333333,219.116666666667,230.106666666667
"chr4:57202326-57202934",421.4,267.42,243.633333333333
"chr4:57278802-57279270",238.606666666667,382.113333333333,379.186666666667
"chr4:57279483-57280798",250.533333333333,864.233333333333,840.98
"chr4:57299179-57302212",3469.91333333333,4363.26666666667,5535.96
"chr4:57301156-57302223",1099.12,1312.46,1409.14666666667
"chr4:57433718-57434982",1529.40666666667,1144.37333333333,1309.05333333333
"chr4:57567578-57568565",863.86,814.993333333333,753.706666666667
"chr4:57673437-57674358",406.493333333333,333.6,406.433333333333
"chr4:57686418-57686957",192.666666666667,229.653333333333,414.95
"chr4:57709749-57711035",342.406666666667,317.933333333333,420.65
"chr4:57757418-57758567",1031,727.826666666667,398.26
"chr4:57781128-57783615",2086.26,2597.45333333333,1972.06
"chr4:57821709-57822482",282.726666666667,412.64,262.36
"chr4:57844943-57846388",1431.46666666667,1309.65333333333,384.486666666667
"chr4:57846681-57847377",453.816666666667,475.233333333333,269.553333333333
"chr4:57867035-57868093",291.586666666667,424.186666666667,318.76
"chr4:57882822-57883535",431.386666666667,324.206666666667,376.146666666667
"chr4:57901840-57902919",404.08,342.486666666667,315.776666666667
"chr4:57915260-57916355",671.1,633.483333333333,372.056666666667
"chr4:57919154-57919899",670.653333333333,694.246666666667,275.046666666667
"chr4:57954000-57956334",3993.60666666667,3813.29333333333,3296.78666666667
"chr4:57956646-57957119",534.073333333333,607.546666666667,535.326666666667
"chr4:58205597-58206907",1143.50666666667,658.48,889.02
"chr4:58260625-58261399",460.006666666667,400.086666666667,429.81
"chr4:58463887-58465067",387.82,454.933333333333,319.946666666667
"chr4:58533857-58535107",296.706666666667,411.273333333333,316.433333333333
"chr4:58552143-58554051",2853.53666666667,3161.00666666667,2467.69333333333
"chr4:58911078-58913013",1894.13333333333,2055.99333333333,2285.95333333333
"chr4:58912065-58913046",967.78,1253.60666666667,1267.30666666667
"chr4:58943298-58944317",1071.27333333333,803.833333333333,685.766666666667
"chr4:58986298-58987251",1020.26,816.133333333333,880.106666666667
"chr4:59002698-59004242",1839.97333333333,1960.58666666667,2145.94666666667
"chr4:59018325-59019767",456.74,485.686666666667,381.986666666667
"chr4:59034823-59035988",1278.10666666667,1244.73333333333,1464.81333333333
"chr4:59188680-59190414",2138.25333333333,1988.60666666667,1976.13333333333
"chr4:59189574-59190568",1547.49333333333,1243.04,1077.61333333333
"chr4:59437447-59438918",1200.22,990.26,950.873333333333
"chr4:59547766-59550045",3719.33333333333,3769.02,2808.63666666667
"chr4:59549542-59549977",569.133333333333,613.346666666667,504.3
"chr4:59558098-59559061",373.326666666667,242.353333333333,203.666666666667
"chr4:59580722-59582252",1835.06666666667,1819.27333333333,1656.96
"chr4:59625534-59627241",3086.22,3091.69333333333,3207.8
"chr4:59719338-59720553",483.293333333333,461.906666666667,415.85
"chr4:59782394-59783958",3818.95333333333,3632.38,3973.6
"chr4:59805440-59807334",3421.67333333333,2996.88,3200.74
"chr4:59859720-59860415",327.793333333333,393.56,368.68
"chr4:59895051-59896066",265.74,282.16,429.88
"chr4:59914068-59915145",321.093333333333,256.176666666667,445.893333333333
"chr4:59964130-59965274",350.663333333333,481.913333333333,493.426666666667
"chr4:59971260-59972541",405.693333333333,470.626666666667,434.986666666667
"chr4:61571161-61572116",710.566666666667,618.943333333333,754.843333333333
"chr4:62207678-62209268",2630.71333333333,2233.35333333333,2473.77333333333
"chr4:62285991-62287933",1764.43333333333,1787.44666666667,1715.28333333333
"chr4:62313410-62314631",626.26,263.773333333333,237.53
"chr4:62359672-62361758",4064.01333333333,3448.42666666667,2962.29333333333
"chr4:62407577-62409907",4871.95333333333,4419.81333333333,4769.47333333333
"chr4:62470115-62471303",989.513333333333,966.466666666667,1467.38
"chr4:62479448-62480860",1184.98666666667,1114.35333333333,1600.46666666667
"chr4:62501677-62502921",1484.46666666667,1538.23333333333,1522.02
"chr4:62519187-62520480",1810.30666666667,1863.35333333333,1734.6
"chr4:62524225-62525485",2845.66,2406.34,2425.76
"chr4:62582925-62584319",1451.22,944.02,808.38
"chr4:62660106-62660638",424.993333333333,426.366666666667,379.52
"chr4:62663235-62664780",1202.00666666667,1130.48,835.763333333333
"chr4:62673509-62674798",349.88,501.453333333333,563.16
"chr4:62965542-62966324",629.64,535.506666666667,645.976666666667
"chr4:63213980-63214783",605.706666666667,430.636666666667,534.326666666667
"chr4:63215219-63216390",1234.55666666667,940.553333333333,1183.30666666667
"chr4:63409665-63411101",957.833333333333,954.393333333333,1118.26
"chr4:63494450-63496517",1833.09333333333,2151.11333333333,2980.44
"chr4:63544748-63546456",2642.04666666667,1528.24666666667,1592.82
"chr4:63558055-63559460",1522.3,1368.19333333333,1414.82
"chr4:63572745-63573998",419.353333333333,322.033333333333,468.743333333333
"chr4:63577642-63579092",479.03,399.673333333333,515.413333333333
"chr4:64046681-64047715",434.13,269.086666666667,371.16
"chr4:64426656-64427108",340.4,334.68,338.606666666667
"chr4:64497672-64498212",2434.06,1703.73333333333,1769.02666666667
"chr4:65124269-65125356",390.173333333333,262.36,433.53
"chr4:65604593-65605848",1375.73333333333,1108.51333333333,954.953333333333
"chr4:65613207-65614585",355.696666666667,416.673333333333,360.693333333333
"chr4:66403480-66404833",688.123333333333,531.386666666667,1069.75333333333
"chr4:66637342-66638662",533.74,547.6,535.906666666667
"chr4:66742707-66744309",571.56,472.283333333333,596.133333333333
"chr4:68953655-68954977",706.456666666667,610.526666666667,806.006666666667
"chr4:69721472-69722822",378.406666666667,318.146666666667,427.143333333333
"chr4:70377950-70378435",8402.34666666667,5712.08,5285.34
"chr4:70398253-70399117",462.9,402.106666666667,400.066666666667
"chr4:70409336-70410966",2347.48666666667,2071.82333333333,2255.98
"chr4:70534067-70535726",2414.46666666667,1820.48666666667,2114.98666666667
"chr4:72199265-72200979",2179.46,2407.24,2238.9
"chr4:72201253-72201976",1030.08666666667,730.573333333333,707.126666666667
"chr4:73790368-73791338",374.393333333333,296.893333333333,541.336666666667
"chr4:74013062-74014161",519.773333333333,444.283333333333,729.24
"chr4:74251182-74253416",3941.59333333333,4224.10666666667,4573.26
"chr4:74258265-74259442",575.233333333333,929.906666666667,877.713333333333
"chr4:74258917-74259371",335.006666666667,526.326666666667,481.71
"chr4:74259659-74260037",294.65,375.066666666667,376.646666666667
"chr4:74261367-74261903",258.673333333333,478.663333333333,375.593333333333
"chr4:74451664-74453230",459.126666666667,386.553333333333,515.506666666667
"chr4:75277144-75278489",2391.27333333333,2611.04,2069.06666666667
"chr4:76449040-76450628",1520.17333333333,1027.26,1153.28
"chr4:77310827-77311572",327.613333333333,350.186666666667,320.563333333333
"chr4:78211378-78212447",405.546666666667,331.386666666667,482.053333333333
